yearID,monthID,pollutantID,processID,sourceTypeID,fuelTypeID,roadTypeID,SCC,emissionQuant,pollutant_name,process_name,roadtype_name,sourcetype_name
2022,7,132,1,61,2,4,2202610401,2.22515E-05,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Urban Restricted Access,Combination Short-haul Truck
2022,7,132,1,61,2,5,2202610501,2.14545E-05,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Urban Unrestricted Access,Combination Short-haul Truck
2022,1,132,1,61,2,4,2202610401,2.13226E-05,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Urban Restricted Access,Combination Short-haul Truck
2022,1,132,1,61,2,5,2202610501,2.05589E-05,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Urban Unrestricted Access,Combination Short-haul Truck
2022,7,132,1,53,1,5,2201530501,9.50033E-06,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Urban Unrestricted Access,Single Unit Long-haul Truck
2022,1,132,1,53,1,5,2201530501,8.18907E-06,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Urban Unrestricted Access,Single Unit Long-haul Truck
2022,7,132,1,53,1,4,2201530401,6.38317E-06,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Urban Restricted Access,Single Unit Long-haul Truck
2022,1,132,1,53,1,4,2201530401,5.50215E-06,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Urban Restricted Access,Single Unit Long-haul Truck
2022,7,132,1,53,2,5,2202530501,5.0637E-06,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Urban Unrestricted Access,Single Unit Long-haul Truck
2022,1,132,1,53,2,5,2202530501,4.3648E-06,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Urban Unrestricted Access,Single Unit Long-haul Truck
2022,7,132,1,52,3,5,2203520501,4.3429E-06,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,1,132,1,52,3,5,2203520501,3.74349E-06,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,7,132,1,53,2,4,2202530401,3.40225E-06,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Urban Restricted Access,Single Unit Long-haul Truck
2022,7,132,1,52,3,4,2203520401,3.19923E-06,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Urban Restricted Access,Single Unit Short-haul Truck
2022,1,132,1,53,2,4,2202530401,2.93266E-06,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Urban Restricted Access,Single Unit Long-haul Truck
2022,1,132,1,52,3,4,2203520401,2.75767E-06,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Urban Restricted Access,Single Unit Short-haul Truck
2022,7,132,1,61,3,4,2203610401,1.19695E-06,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Urban Restricted Access,Combination Short-haul Truck
2022,7,132,1,61,3,5,2203610501,1.15408E-06,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Urban Unrestricted Access,Combination Short-haul Truck
2022,1,132,1,61,3,4,2203610401,1.14698E-06,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Urban Restricted Access,Combination Short-haul Truck
2022,1,132,1,61,3,5,2203610501,1.10591E-06,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Urban Unrestricted Access,Combination Short-haul Truck
2022,7,132,1,62,3,4,2203620401,5.80522E-07,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Urban Restricted Access,Combination Long-haul Truck
2022,1,132,1,62,3,4,2203620401,5.65033E-07,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Urban Restricted Access,Combination Long-haul Truck
2022,7,132,1,62,3,5,2203620501,3.43971E-07,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Urban Unrestricted Access,Combination Long-haul Truck
2022,1,132,1,62,3,5,2203620501,3.34794E-07,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Urban Unrestricted Access,Combination Long-haul Truck
2022,7,132,1,53,3,5,2203530501,2.04175E-07,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Urban Unrestricted Access,Single Unit Long-haul Truck
2022,1,132,1,53,3,5,2203530501,1.75995E-07,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Urban Unrestricted Access,Single Unit Long-haul Truck
2022,7,132,1,53,3,4,2203530401,1.37183E-07,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Urban Restricted Access,Single Unit Long-haul Truck
2022,1,132,1,53,3,4,2203530401,1.18249E-07,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Urban Restricted Access,Single Unit Long-haul Truck
2022,7,132,1,61,1,4,2201610401,8.26917E-08,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Urban Restricted Access,Combination Short-haul Truck
2022,7,132,1,61,1,5,2201610501,7.97302E-08,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Urban Unrestricted Access,Combination Short-haul Truck
2022,1,132,1,61,1,4,2201610401,7.92398E-08,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Urban Restricted Access,Combination Short-haul Truck
2022,1,132,1,61,1,5,2201610501,7.64019E-08,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Urban Unrestricted Access,Combination Short-haul Truck
2022,7,132,1,52,1,3,2201520301,2.98E-19,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Unrestricted Access,Single Unit Short-haul Truck
2022,7,132,1,52,1,2,2201520201,2.98E-19,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Restricted Access,Single Unit Short-haul Truck
2022,1,132,1,52,1,2,2201520201,2.57E-19,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Restricted Access,Single Unit Short-haul Truck
2022,1,132,1,52,1,3,2201520301,2.57E-19,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Unrestricted Access,Single Unit Short-haul Truck
2022,7,132,1,62,2,3,2202620301,1.82E-19,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Unrestricted Access,Combination Long-haul Truck
2022,7,132,1,62,2,2,2202620201,1.82E-19,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Restricted Access,Combination Long-haul Truck
2022,1,132,1,62,2,3,2202620301,1.77E-19,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Unrestricted Access,Combination Long-haul Truck
2022,1,132,1,62,2,2,2202620201,1.77E-19,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Restricted Access,Combination Long-haul Truck
2022,7,132,1,52,2,3,2202520301,1.11E-19,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Unrestricted Access,Single Unit Short-haul Truck
2022,7,132,1,52,2,2,2202520201,1.11E-19,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Restricted Access,Single Unit Short-haul Truck
2022,1,132,1,52,2,3,2202520301,9.56E-20,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Unrestricted Access,Single Unit Short-haul Truck
2022,1,132,1,52,2,2,2202520201,9.56E-20,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Restricted Access,Single Unit Short-haul Truck
2022,7,132,1,61,2,2,2202610201,4.37E-20,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Restricted Access,Combination Short-haul Truck
2022,7,132,1,61,2,3,2202610301,4.37E-20,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Unrestricted Access,Combination Short-haul Truck
2022,1,132,1,61,2,2,2202610201,4.19E-20,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Restricted Access,Combination Short-haul Truck
2022,1,132,1,61,2,3,2202610301,4.19E-20,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Unrestricted Access,Combination Short-haul Truck
2022,7,132,1,53,1,3,2201530301,1.59E-20,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Unrestricted Access,Single Unit Long-haul Truck
2022,7,132,1,53,1,2,2201530201,1.59E-20,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Restricted Access,Single Unit Long-haul Truck
2022,1,132,1,53,1,3,2201530301,1.37E-20,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Unrestricted Access,Single Unit Long-haul Truck
2022,1,132,1,53,1,2,2201530201,1.37E-20,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Restricted Access,Single Unit Long-haul Truck
2022,7,132,1,53,2,3,2202530301,8.47E-21,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Unrestricted Access,Single Unit Long-haul Truck
2022,7,132,1,53,2,2,2202530201,8.47E-21,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Restricted Access,Single Unit Long-haul Truck
2022,7,132,1,52,3,2,2203520201,7.54E-21,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Restricted Access,Single Unit Short-haul Truck
2022,7,132,1,52,3,3,2203520301,7.54E-21,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Unrestricted Access,Single Unit Short-haul Truck
2022,1,132,1,53,2,3,2202530301,7.30E-21,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Unrestricted Access,Single Unit Long-haul Truck
2022,1,132,1,53,2,2,2202530201,7.30E-21,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Restricted Access,Single Unit Long-haul Truck
2022,1,132,1,52,3,2,2203520201,6.50E-21,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Restricted Access,Single Unit Short-haul Truck
2022,1,132,1,52,3,3,2203520301,6.50E-21,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Unrestricted Access,Single Unit Short-haul Truck
2022,7,132,1,61,3,3,2203610301,2.35E-21,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Unrestricted Access,Combination Short-haul Truck
2022,7,132,1,61,3,2,2203610201,2.35E-21,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Restricted Access,Combination Short-haul Truck
2022,1,132,1,61,3,3,2203610301,2.25E-21,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Unrestricted Access,Combination Short-haul Truck
2022,1,132,1,61,3,2,2203610201,2.25E-21,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Restricted Access,Combination Short-haul Truck
2022,7,132,1,62,3,2,2203620201,9.24E-22,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Restricted Access,Combination Long-haul Truck
2022,7,132,1,62,3,3,2203620301,9.24E-22,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Unrestricted Access,Combination Long-haul Truck
2022,1,132,1,62,3,3,2203620301,9.00E-22,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Unrestricted Access,Combination Long-haul Truck
2022,1,132,1,62,3,2,2203620201,9.00E-22,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Restricted Access,Combination Long-haul Truck
2022,7,132,1,53,3,3,2203530301,3.41E-22,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Unrestricted Access,Single Unit Long-haul Truck
2022,7,132,1,53,3,2,2203530201,3.41E-22,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Restricted Access,Single Unit Long-haul Truck
2022,1,132,1,53,3,3,2203530301,2.94E-22,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Unrestricted Access,Single Unit Long-haul Truck
2022,1,132,1,53,3,2,2203530201,2.94E-22,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Restricted Access,Single Unit Long-haul Truck
2022,7,132,1,61,1,3,2201610301,1.62E-22,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Unrestricted Access,Combination Short-haul Truck
2022,7,132,1,61,1,2,2201610201,1.62E-22,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Restricted Access,Combination Short-haul Truck
2022,1,132,1,61,1,3,2201610301,1.56E-22,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Unrestricted Access,Combination Short-haul Truck
2022,1,132,1,61,1,2,2201610201,1.56E-22,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-Dioxin",Running Exhaust,Rural Restricted Access,Combination Short-haul Truck
2022,7,133,1,52,1,5,2201520501,0.000395336,Octachlorodibenzofuran,Running Exhaust,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,1,133,1,52,1,5,2201520501,0.000340771,Octachlorodibenzofuran,Running Exhaust,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,7,133,1,52,1,4,2201520401,0.000291227,Octachlorodibenzofuran,Running Exhaust,Urban Restricted Access,Single Unit Short-haul Truck
2022,1,133,1,52,1,4,2201520401,0.000251031,Octachlorodibenzofuran,Running Exhaust,Urban Restricted Access,Single Unit Short-haul Truck
2022,7,133,1,62,2,4,2202620401,0.00014496,Octachlorodibenzofuran,Running Exhaust,Urban Restricted Access,Combination Long-haul Truck
2022,1,133,1,62,2,4,2202620401,0.000141093,Octachlorodibenzofuran,Running Exhaust,Urban Restricted Access,Combination Long-haul Truck
2022,7,133,1,62,2,5,2202620501,8.58921E-05,Octachlorodibenzofuran,Running Exhaust,Urban Unrestricted Access,Combination Long-haul Truck
2022,1,133,1,62,2,5,2202620501,8.36005E-05,Octachlorodibenzofuran,Running Exhaust,Urban Unrestricted Access,Combination Long-haul Truck
2022,7,133,1,52,2,5,2202520501,8.34103E-05,Octachlorodibenzofuran,Running Exhaust,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,1,133,1,52,2,5,2202520501,7.18978E-05,Octachlorodibenzofuran,Running Exhaust,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,7,133,1,52,2,4,2202520401,6.14448E-05,Octachlorodibenzofuran,Running Exhaust,Urban Restricted Access,Single Unit Short-haul Truck
2022,1,133,1,52,2,4,2202520401,5.29641E-05,Octachlorodibenzofuran,Running Exhaust,Urban Restricted Access,Single Unit Short-haul Truck
2022,7,133,1,61,2,4,2202610401,3.44892E-05,Octachlorodibenzofuran,Running Exhaust,Urban Restricted Access,Combination Short-haul Truck
2022,7,133,1,61,2,5,2202610501,0.000033254,Octachlorodibenzofuran,Running Exhaust,Urban Unrestricted Access,Combination Short-haul Truck
2022,1,133,1,61,2,4,2202610401,3.30495E-05,Octachlorodibenzofuran,Running Exhaust,Urban Restricted Access,Combination Short-haul Truck
2022,1,133,1,61,2,5,2202610501,3.18658E-05,Octachlorodibenzofuran,Running Exhaust,Urban Unrestricted Access,Combination Short-haul Truck
2022,7,133,1,53,1,5,2201530501,2.18747E-05,Octachlorodibenzofuran,Running Exhaust,Urban Unrestricted Access,Single Unit Long-haul Truck
2022,1,133,1,53,1,5,2201530501,1.88555E-05,Octachlorodibenzofuran,Running Exhaust,Urban Unrestricted Access,Single Unit Long-haul Truck
2022,7,133,1,53,1,4,2201530401,1.46974E-05,Octachlorodibenzofuran,Running Exhaust,Urban Restricted Access,Single Unit Long-haul Truck
2022,1,133,1,53,1,4,2201530401,1.26688E-05,Octachlorodibenzofuran,Running Exhaust,Urban Restricted Access,Single Unit Long-haul Truck
2022,7,133,1,52,3,5,2203520501,9.99962E-06,Octachlorodibenzofuran,Running Exhaust,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,1,133,1,52,3,5,2203520501,8.61946E-06,Octachlorodibenzofuran,Running Exhaust,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,7,133,1,52,3,4,2203520401,7.3663E-06,Octachlorodibenzofuran,Running Exhaust,Urban Restricted Access,Single Unit Short-haul Truck
2022,7,133,1,53,2,5,2202530501,6.73071E-06,Octachlorodibenzofuran,Running Exhaust,Urban Unrestricted Access,Single Unit Long-haul Truck
2022,1,133,1,52,3,4,2203520401,6.34959E-06,Octachlorodibenzofuran,Running Exhaust,Urban Restricted Access,Single Unit Short-haul Truck
2022,1,133,1,53,2,5,2202530501,5.80173E-06,Octachlorodibenzofuran,Running Exhaust,Urban Unrestricted Access,Single Unit Long-haul Truck
2022,7,133,1,53,2,4,2202530401,4.52229E-06,Octachlorodibenzofuran,Running Exhaust,Urban Restricted Access,Single Unit Long-haul Truck
2022,1,133,1,53,2,4,2202530401,3.89812E-06,Octachlorodibenzofuran,Running Exhaust,Urban Restricted Access,Single Unit Long-haul Truck
2022,7,133,1,61,3,4,2203610401,0.000002756,Octachlorodibenzofuran,Running Exhaust,Urban Restricted Access,Combination Short-haul Truck
2022,7,133,1,61,3,5,2203610501,2.6573E-06,Octachlorodibenzofuran,Running Exhaust,Urban Unrestricted Access,Combination Short-haul Truck
2022,1,133,1,61,3,4,2203610401,2.64095E-06,Octachlorodibenzofuran,Running Exhaust,Urban Restricted Access,Combination Short-haul Truck
2022,1,133,1,61,3,5,2203610501,2.54637E-06,Octachlorodibenzofuran,Running Exhaust,Urban Unrestricted Access,Combination Short-haul Truck
2022,7,133,1,62,3,4,2203620401,1.33666E-06,Octachlorodibenzofuran,Running Exhaust,Urban Restricted Access,Combination Long-haul Truck
2022,1,133,1,62,3,4,2203620401,0.000001301,Octachlorodibenzofuran,Running Exhaust,Urban Restricted Access,Combination Long-haul Truck
2022,7,133,1,62,3,5,2203620501,7.92001E-07,Octachlorodibenzofuran,Running Exhaust,Urban Unrestricted Access,Combination Long-haul Truck
2022,1,133,1,62,3,5,2203620501,7.7087E-07,Octachlorodibenzofuran,Running Exhaust,Urban Unrestricted Access,Combination Long-haul Truck
2022,7,133,1,53,3,5,2203530501,4.70118E-07,Octachlorodibenzofuran,Running Exhaust,Urban Unrestricted Access,Single Unit Long-haul Truck
2022,1,133,1,53,3,5,2203530501,4.05232E-07,Octachlorodibenzofuran,Running Exhaust,Urban Unrestricted Access,Single Unit Long-haul Truck
2022,7,133,1,53,3,4,2203530401,3.15867E-07,Octachlorodibenzofuran,Running Exhaust,Urban Restricted Access,Single Unit Long-haul Truck
2022,1,133,1,53,3,4,2203530401,2.72271E-07,Octachlorodibenzofuran,Running Exhaust,Urban Restricted Access,Single Unit Long-haul Truck
2022,7,133,1,61,1,4,2201610401,1.904E-07,Octachlorodibenzofuran,Running Exhaust,Urban Restricted Access,Combination Short-haul Truck
2022,7,133,1,61,1,5,2201610501,1.8358E-07,Octachlorodibenzofuran,Running Exhaust,Urban Unrestricted Access,Combination Short-haul Truck
2022,1,133,1,61,1,4,2201610401,1.82451E-07,Octachlorodibenzofuran,Running Exhaust,Urban Restricted Access,Combination Short-haul Truck
2022,1,133,1,61,1,5,2201610501,1.75917E-07,Octachlorodibenzofuran,Running Exhaust,Urban Unrestricted Access,Combination Short-haul Truck
2022,7,133,1,52,1,2,2201520201,6.87E-19,Octachlorodibenzofuran,Running Exhaust,Rural Restricted Access,Single Unit Short-haul Truck
2022,7,133,1,52,1,3,2201520301,6.87E-19,Octachlorodibenzofuran,Running Exhaust,Rural Unrestricted Access,Single Unit Short-haul Truck
2022,1,133,1,52,1,3,2201520301,5.92E-19,Octachlorodibenzofuran,Running Exhaust,Rural Unrestricted Access,Single Unit Short-haul Truck
2022,1,133,1,52,1,2,2201520201,5.92E-19,Octachlorodibenzofuran,Running Exhaust,Rural Restricted Access,Single Unit Short-haul Truck
2022,7,133,1,62,2,3,2202620301,2.31E-19,Octachlorodibenzofuran,Running Exhaust,Rural Unrestricted Access,Combination Long-haul Truck
2022,7,133,1,62,2,2,2202620201,2.31E-19,Octachlorodibenzofuran,Running Exhaust,Rural Restricted Access,Combination Long-haul Truck
2022,1,133,1,62,2,3,2202620301,2.25E-19,Octachlorodibenzofuran,Running Exhaust,Rural Unrestricted Access,Combination Long-haul Truck
2022,1,133,1,62,2,2,2202620201,2.25E-19,Octachlorodibenzofuran,Running Exhaust,Rural Restricted Access,Combination Long-haul Truck
2022,7,133,1,52,2,3,2202520301,1.45E-19,Octachlorodibenzofuran,Running Exhaust,Rural Unrestricted Access,Single Unit Short-haul Truck
2022,7,133,1,52,2,2,2202520201,1.45E-19,Octachlorodibenzofuran,Running Exhaust,Rural Restricted Access,Single Unit Short-haul Truck
2022,1,133,1,52,2,3,2202520301,1.25E-19,Octachlorodibenzofuran,Running Exhaust,Rural Unrestricted Access,Single Unit Short-haul Truck
2022,1,133,1,52,2,2,2202520201,1.25E-19,Octachlorodibenzofuran,Running Exhaust,Rural Restricted Access,Single Unit Short-haul Truck
2022,7,133,1,61,2,3,2202610301,6.77E-20,Octachlorodibenzofuran,Running Exhaust,Rural Unrestricted Access,Combination Short-haul Truck
2022,7,133,1,61,2,2,2202610201,6.77E-20,Octachlorodibenzofuran,Running Exhaust,Rural Restricted Access,Combination Short-haul Truck
2022,1,133,1,61,2,3,2202610301,6.49E-20,Octachlorodibenzofuran,Running Exhaust,Rural Unrestricted Access,Combination Short-haul Truck
2022,1,133,1,61,2,2,2202610201,6.49E-20,Octachlorodibenzofuran,Running Exhaust,Rural Restricted Access,Combination Short-haul Truck
2022,7,133,1,53,1,2,2201530201,3.66E-20,Octachlorodibenzofuran,Running Exhaust,Rural Restricted Access,Single Unit Long-haul Truck
2022,7,133,1,53,1,3,2201530301,3.66E-20,Octachlorodibenzofuran,Running Exhaust,Rural Unrestricted Access,Single Unit Long-haul Truck
2022,1,133,1,53,1,2,2201530201,3.15E-20,Octachlorodibenzofuran,Running Exhaust,Rural Restricted Access,Single Unit Long-haul Truck
2022,1,133,1,53,1,3,2201530301,3.15E-20,Octachlorodibenzofuran,Running Exhaust,Rural Unrestricted Access,Single Unit Long-haul Truck
2022,7,133,1,52,3,3,2203520301,1.74E-20,Octachlorodibenzofuran,Running Exhaust,Rural Unrestricted Access,Single Unit Short-haul Truck
2022,7,133,1,52,3,2,2203520201,1.74E-20,Octachlorodibenzofuran,Running Exhaust,Rural Restricted Access,Single Unit Short-haul Truck
2022,1,133,1,52,3,3,2203520301,1.50E-20,Octachlorodibenzofuran,Running Exhaust,Rural Unrestricted Access,Single Unit Short-haul Truck
2022,1,133,1,52,3,2,2203520201,1.50E-20,Octachlorodibenzofuran,Running Exhaust,Rural Restricted Access,Single Unit Short-haul Truck
2022,7,133,1,53,2,3,2202530301,1.13E-20,Octachlorodibenzofuran,Running Exhaust,Rural Unrestricted Access,Single Unit Long-haul Truck
2022,7,133,1,53,2,2,2202530201,1.13E-20,Octachlorodibenzofuran,Running Exhaust,Rural Restricted Access,Single Unit Long-haul Truck
2022,1,133,1,53,2,3,2202530301,9.70E-21,Octachlorodibenzofuran,Running Exhaust,Rural Unrestricted Access,Single Unit Long-haul Truck
2022,1,133,1,53,2,2,2202530201,9.70E-21,Octachlorodibenzofuran,Running Exhaust,Rural Restricted Access,Single Unit Long-haul Truck
2022,7,133,1,61,3,2,2203610201,5.41E-21,Octachlorodibenzofuran,Running Exhaust,Rural Restricted Access,Combination Short-haul Truck
2022,7,133,1,61,3,3,2203610301,5.41E-21,Octachlorodibenzofuran,Running Exhaust,Rural Unrestricted Access,Combination Short-haul Truck
2022,1,133,1,61,3,2,2203610201,5.19E-21,Octachlorodibenzofuran,Running Exhaust,Rural Restricted Access,Combination Short-haul Truck
2022,1,133,1,61,3,3,2203610301,5.19E-21,Octachlorodibenzofuran,Running Exhaust,Rural Unrestricted Access,Combination Short-haul Truck
2022,7,133,1,62,3,3,2203620301,2.13E-21,Octachlorodibenzofuran,Running Exhaust,Rural Unrestricted Access,Combination Long-haul Truck
2022,7,133,1,62,3,2,2203620201,2.13E-21,Octachlorodibenzofuran,Running Exhaust,Rural Restricted Access,Combination Long-haul Truck
2022,1,133,1,62,3,3,2203620301,2.07E-21,Octachlorodibenzofuran,Running Exhaust,Rural Unrestricted Access,Combination Long-haul Truck
2022,1,133,1,62,3,2,2203620201,2.07E-21,Octachlorodibenzofuran,Running Exhaust,Rural Restricted Access,Combination Long-haul Truck
2022,7,133,1,53,3,3,2203530301,7.86E-22,Octachlorodibenzofuran,Running Exhaust,Rural Unrestricted Access,Single Unit Long-haul Truck
2022,7,133,1,53,3,2,2203530201,7.86E-22,Octachlorodibenzofuran,Running Exhaust,Rural Restricted Access,Single Unit Long-haul Truck
2022,1,133,1,53,3,3,2203530301,6.78E-22,Octachlorodibenzofuran,Running Exhaust,Rural Unrestricted Access,Single Unit Long-haul Truck
2022,1,133,1,53,3,2,2203530201,6.78E-22,Octachlorodibenzofuran,Running Exhaust,Rural Restricted Access,Single Unit Long-haul Truck
2022,7,133,1,61,1,3,2201610301,3.74E-22,Octachlorodibenzofuran,Running Exhaust,Rural Unrestricted Access,Combination Short-haul Truck
2022,7,133,1,61,1,2,2201610201,3.74E-22,Octachlorodibenzofuran,Running Exhaust,Rural Restricted Access,Combination Short-haul Truck
2022,1,133,1,61,1,3,2201610301,3.58E-22,Octachlorodibenzofuran,Running Exhaust,Rural Unrestricted Access,Combination Short-haul Truck
2022,1,133,1,61,1,2,2201610201,3.58E-22,Octachlorodibenzofuran,Running Exhaust,Rural Restricted Access,Combination Short-haul Truck
2022,7,134,1,52,1,5,2201520501,1.11675E-05,"1,2,3,4,7,8-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,1,134,1,52,1,5,2201520501,9.62615E-06,"1,2,3,4,7,8-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Urban Unrestricted Access,Single Unit Short-haul Truck
2022,7,134,1,52,1,4,2201520401,8.22663E-06,"1,2,3,4,7,8-Hexachlorodibenzo-p-Dioxin",Running Exhaust,Urban Restricted Access,Single Unit Short-haul Truck
